transaction_id,in_cycle,cycle_length,in_cycle_ge3,cycle_amount_ratio,cycle_time_span,fan_in,fan_out,dest_in_degree,src_out_degree,lap_in_recur,lap_in_payers,lap_out_recur,lap_out_payees
normal_1:4900001847:2,0,0,0,,,1649,1,3459,1,2,1,1,1
normal_1:90002537:1,0,0,0,,,3874,0,4510,0,0,0,0,0
normal_1:90002537:2,0,0,0,,,2536,1,3453,1,2,2,1,1
normal_1:90002538:1,0,0,0,,,3875,0,4511,0,0,0,0,0
normal_1:90002538:2,0,0,0,,,2537,1,3454,1,0,0,1,1
normal_1:90002539:1,0,0,0,,,3876,0,4512,0,0,0,0,0
normal_1:90002539:2,0,0,0,,,2538,1,3455,1,2,2,1,1
normal_1:4900001848:1,0,0,0,,,1749,0,3560,0,2,2,0,0
normal_1:4900001848:2,0,0,0,,,1650,1,3460,1,2,2,1,1
normal_1:4900001848:3,0,0,0,,,1750,2,3561,2,0,0,0,0
normal_1:4900001848:4,0,0,0,,,1651,2,3461,3,0,0,1,1
normal_1:4900001848:5,0,0,0,,,1750,2,3562,4,0,0,0,0
normal_1:4900001848:6,0,0,0,,,1651,2,3462,5,0,0,1,1
normal_1:4900001848:7,0,0,0,,,1750,2,3563,6,1,1,0,0
normal_1:4900001848:8,0,0,0,,,1651,2,3463,7,1,1,1,1
normal_1:90002540:1,0,0,0,,,3877,0,4513,0,2,2,0,0
normal_1:90002540:2,0,0,0,,,2539,1,3456,1,3,3,1,1
normal_1:90002541:1,0,0,0,,,3878,0,4514,0,1,1,0,0
normal_1:90002541:2,0,0,0,,,2540,1,3457,1,1,1,1,1
normal_1:90002542:1,0,0,0,,,3879,0,4515,0,1,1,0,0
normal_1:90002542:2,0,0,0,,,2541,1,3458,1,1,1,1,1
normal_1:90002543:1,0,0,0,,,3880,0,4516,0,1,1,0,0
normal_1:90002543:2,0,0,0,,,2542,1,3459,1,2,2,1,1
normal_1:90002544:1,0,0,0,,,3881,0,4517,0,3,3,0,0
normal_1:90002544:2,0,0,0,,,2543,1,3460,1,3,3,1,1
normal_1:4900001849:1,0,0,0,,,1750,0,3564,0,1,1,0,0
normal_1:4900001849:2,0,0,0,,,1651,1,3464,1,1,1,1,1
normal_1:90002545:1,0,0,0,,,3882,0,4518,0,0,0,0,0
normal_1:90002545:2,0,0,0,,,2544,1,3461,1,0,0,1,1
normal_1:4900001850:1,0,0,0,,,1751,0,3565,0,0,0,0,0
normal_1:4900001850:2,0,0,0,,,1652,1,3465,1,0,0,1,1
normal_1:4900001850:3,0,0,0,,,1752,2,3566,2,2,2,0,0
normal_1:4900001850:4,0,0,0,,,1653,2,3466,3,2,2,1,1
normal_1:4900001850:5,0,0,0,,,1752,2,3567,4,0,0,0,0
normal_1:4900001850:6,0,0,0,,,1653,2,3467,5,0,0,1,1
normal_1:4900001850:7,0,0,0,,,1752,2,3568,6,3,3,2,2
normal_1:4900001850:8,0,0,0,,,1653,2,3468,7,3,3,3,2
normal_1:90002546:1,0,0,0,,,3883,0,4519,0,0,0,0,0
normal_1:90002546:2,0,0,0,,,2545,1,3462,1,0,0,1,1
normal_1:90002547:1,0,0,0,,,3884,0,4520,0,0,0,0,0
normal_1:90002547:2,0,0,0,,,2546,1,3463,1,1,1,0,0
normal_1:90002547:3,0,0,0,,,2547,2,3464,2,2,2,1,1
normal_1:90002548:1,0,0,0,,,3885,0,4521,0,1,1,0,0
normal_1:90002548:2,0,0,0,,,2547,1,3465,1,1,1,1,1
normal_1:4900001851:1,0,0,0,,,1752,0,3569,0,0,0,0,0
normal_1:4900001851:2,0,0,0,,,1653,1,3469,1,0,0,1,1
normal_1:4900001852:1,0,0,0,,,1753,0,3570,0,0,0,0,0
normal_1:4900001852:2,0,0,0,,,1654,1,3470,1,0,0,1,1
normal_1:90002549:1,0,0,0,,,3886,0,4522,0,2,2,0,0
normal_1:90002549:2,0,0,0,,,2548,1,3466,1,2,2,1,1
normal_1:4900001853:1,0,0,0,,,1754,0,3571,0,0,0,0,0
normal_1:4900001853:2,0,0,0,,,1655,1,3471,1,0,0,1,1
normal_1:90002550:1,0,0,0,,,3887,0,4523,0,2,2,0,0
normal_1:90002550:2,0,0,0,,,2549,1,3467,1,2,2,1,1
normal_1:4900001854:1,0,0,0,,,1755,0,3572,0,0,0,0,0
normal_1:4900001854:2,0,0,0,,,1656,1,3472,1,0,0,1,1
normal_1:90002551:1,0,0,0,,,3888,0,4524,0,0,0,0,0
normal_1:90002551:2,0,0,0,,,2550,1,3468,1,0,0,1,1
normal_1:90002552:1,0,0,0,,,3889,0,4525,0,1,1,0,0
normal_1:90002552:2,0,0,0,,,2551,1,3469,1,3,2,1,1
normal_1:4900001855:1,0,0,0,,,1756,0,3573,0,1,1,0,0
normal_1:4900001855:2,0,0,0,,,1657,1,3473,1,1,1,1,1
normal_1:90002553:1,0,0,0,,,3890,0,4526,0,1,1,0,0
normal_1:90002553:2,0,0,0,,,2552,1,3470,1,1,1,1,1
normal_1:4900001856:1,0,0,0,,,1757,0,3574,0,1,1,0,0
normal_1:4900001856:2,0,0,0,,,1658,1,3474,1,1,1,1,1
normal_1:90002554:1,0,0,0,,,3891,0,4527,0,0,0,0,0
normal_1:90002554:2,0,0,0,,,2553,1,3471,1,0,0,1,1
normal_1:4900001857:1,0,0,0,,,1758,0,3575,0,0,0,0,0
normal_1:4900001857:2,0,0,0,,,1659,1,3475,1,0,0,1,1
normal_1:90002555:1,0,0,0,,,3892,0,4528,0,3,3,0,0
normal_1:90002555:2,0,0,0,,,2554,1,3472,1,3,3,1,1
normal_1:4900001858:1,0,0,0,,,1759,0,3576,0,1,1,0,0
normal_1:4900001858:2,0,0,0,,,1660,1,3476,1,1,1,1,1
normal_1:90002556:1,0,0,0,,,3893,0,4529,0,3,3,0,0
normal_1:90002556:2,0,0,0,,,2555,1,3473,1,3,3,1,1
normal_1:4900001859:1,0,0,0,,,1760,0,3577,0,0,0,0,0
normal_1:4900001859:2,0,0,0,,,1661,1,3477,1,0,0,1,1
normal_1:90002557:1,0,0,0,,,3894,0,4530,0,2,2,0,0
normal_1:90002557:2,0,0,0,,,2556,1,3474,1,2,2,1,1
normal_1:4900001860:1,0,0,0,,,1761,0,3578,0,1,1,0,0
normal_1:4900001860:2,0,0,0,,,1662,1,3478,1,1,1,1,1
normal_1:90002558:1,0,0,0,,,3895,0,4531,0,0,0,0,0
normal_1:90002558:2,0,0,0,,,2557,1,3475,1,0,0,1,1
normal_1:4900001861:1,0,0,0,,,1762,0,3579,0,0,0,0,0
normal_1:4900001861:2,0,0,0,,,1663,1,3479,1,0,0,1,1
normal_1:4900001861:3,0,0,0,,,1763,2,3580,2,0,0,0,0
normal_1:4900001861:4,0,0,0,,,1664,2,3480,3,0,0,1,1
normal_1:4900001861:5,0,0,0,,,1763,2,3581,4,0,0,0,0
normal_1:4900001861:6,0,0,0,,,1664,2,3481,5,0,0,1,1
normal_1:90002559:1,0,0,0,,,3896,0,4532,0,1,1,0,0
normal_1:90002559:2,0,0,0,,,2558,1,3476,1,1,1,1,1
normal_1:90002560:1,0,0,0,,,3897,0,4533,0,0,0,0,0
normal_1:90002560:2,0,0,0,,,2559,1,3477,1,0,0,1,1
normal_1:90002561:1,0,0,0,,,3898,0,4534,0,1,1,0,0
normal_1:90002561:2,0,0,0,,,2560,1,3478,1,3,2,1,1
normal_1:4900001862:1,0,0,0,,,1763,0,3582,0,0,0,0,0
normal_1:4900001862:2,0,0,0,,,1664,1,3482,1,0,0,1,1
normal_1:4900001862:3,0,0,0,,,1764,2,3583,2,0,0,0,0
normal_1:4900001862:4,0,0,0,,,1665,2,3483,3,0,0,1,1
normal_1:4900001862:5,0,0,0,,,1764,2,3584,4,0,0,0,0
normal_1:4900001862:6,0,0,0,,,1665,2,3484,5,0,0,1,1
normal_1:90002562:1,0,0,0,,,3899,0,4535,0,1,1,0,0
normal_1:90002562:2,0,0,0,,,2561,1,3479,1,1,1,1,1
normal_1:90002563:1,0,0,0,,,3900,0,4536,0,0,0,0,0
normal_1:90002563:2,0,0,0,,,2562,1,3480,1,4,3,0,0
normal_1:90002563:3,0,0,0,,,2563,2,3481,2,0,0,0,0
normal_1:1400001338:1,0,0,0,,,1515,0,2151,0,1,1,0,0
normal_1:1400001338:2,0,0,0,,,3901,1,4537,1,0,0,1,1
normal_1:1400001338:3,0,0,0,,,1516,2,2152,2,0,0,0,0
normal_1:1400001338:4,0,0,0,,,3902,2,4538,3,1,1,1,1
normal_1:1400001339:1,0,0,0,,,1516,0,2153,0,3,2,0,0
normal_1:1400001339:2,0,0,0,,,3902,1,4539,1,1,1,1,1
normal_1:1400001339:3,0,0,0,,,1517,2,2154,2,3,3,0,0
normal_1:1400001339:4,0,0,0,,,3903,2,4540,3,2,2,1,1
normal_1:1400001339:5,0,0,0,,,1517,2,2155,4,2,2,0,0
normal_1:1400001339:6,0,0,0,,,3903,2,4541,5,0,0,1,1
normal_1:1400001339:7,0,0,0,,,1517,2,2156,6,2,2,0,0
normal_1:1400001339:8,0,0,0,,,3903,2,4542,7,2,2,1,1
normal_1:1400001340:1,0,0,0,,,1517,0,2157,0,0,0,0,0
normal_1:1400001340:2,0,0,0,,,3903,1,4543,1,0,0,1,1
normal_1:1400001340:3,0,0,0,,,1518,2,2158,2,0,0,0,0
normal_1:1400001340:4,0,0,0,,,3904,2,4544,3,0,0,1,1
normal_1:1400001341:1,0,0,0,,,1518,0,2159,0,3,3,0,0
normal_1:1400001341:2,0,0,0,,,3904,1,4545,1,2,2,1,1
normal_1:1400001342:1,0,0,0,,,1519,0,2160,0,1,1,0,0
normal_1:1400001342:2,0,0,0,,,3905,1,4546,1,1,1,1,1
normal_1:1400001342:3,0,0,0,,,1520,2,2161,2,0,0,0,0
normal_1:1400001342:4,0,0,0,,,3906,2,4547,3,0,0,1,1
normal_1:1400001343:1,0,0,0,,,1520,0,2162,0,1,1,0,0
normal_1:1400001343:2,0,0,0,,,3906,1,4548,1,2,2,1,1
normal_1:1400001343:3,0,0,0,,,1521,2,2163,2,0,0,0,0
normal_1:1400001343:4,0,0,0,,,3907,2,4549,3,0,0,1,1
normal_1:1400001344:1,0,0,0,,,1521,0,2164,0,2,2,0,0
normal_1:1400001344:2,0,0,0,,,3907,1,4550,1,2,2,1,1
normal_1:1400001344:3,0,0,0,,,1522,2,2165,2,1,1,0,0
normal_1:1400001344:4,0,0,0,,,3908,2,4551,3,1,1,1,1
normal_1:1400001344:5,0,0,0,,,1522,2,2166,4,1,1,0,0
normal_1:1400001344:6,0,0,0,,,3908,2,4552,5,1,1,1,1
normal_1:1400001345:1,0,0,0,,,1522,0,2167,0,2,2,0,0
normal_1:1400001345:2,0,0,0,,,3908,1,4553,1,3,3,1,1
normal_1:1400001346:1,0,0,0,,,1523,0,2168,0,3,3,0,0
normal_1:1400001346:2,0,0,0,,,3909,1,4554,1,3,3,1,1
normal_1:1400001347:1,0,0,0,,,1524,0,2169,0,0,0,0,0
normal_1:1400001347:2,0,0,0,,,3910,1,4555,1,0,0,1,1
normal_1:1400001348:1,0,0,0,,,1525,0,2170,0,1,1,0,0
normal_1:1400001348:2,0,0,0,,,3911,1,4556,1,1,1,1,1
normal_1:1400001348:3,0,0,0,,,1526,2,2171,2,0,0,0,0
normal_1:1400001348:4,0,0,0,,,3912,2,4557,3,0,0,1,1
normal_1:1400001349:1,0,0,0,,,1526,0,2172,0,2,2,0,0
normal_1:1400001349:2,0,0,0,,,3912,1,4558,1,3,3,1,1
normal_1:1400001349:3,0,0,0,,,1527,2,2173,2,0,0,0,0
normal_1:1400001349:4,0,0,0,,,3913,2,4559,3,0,0,1,1
normal_1:1400001350:1,0,0,0,,,1527,0,2174,0,0,0,0,0
normal_1:1400001350:2,0,0,0,,,3913,1,4560,1,0,0,1,1
normal_1:1400001350:3,0,0,0,,,1528,2,2175,2,1,1,0,0
normal_1:1400001350:4,0,0,0,,,3914,2,4561,3,1,1,1,1
normal_1:1400001351:1,0,0,0,,,1528,0,2176,0,5,5,0,0
normal_1:1400001351:2,0,0,0,,,3914,1,4562,1,5,5,1,1
normal_1:1400001352:1,0,0,0,,,1529,0,2177,0,1,1,0,0
normal_1:1400001352:2,0,0,0,,,3915,1,4563,1,1,1,1,1
normal_1:1400001353:1,0,0,0,,,1530,0,2178,0,1,1,0,0
normal_1:1400001353:2,0,0,0,,,3916,1,4564,1,1,1,1,1
normal_1:1400001353:3,0,0,0,,,1531,2,2179,2,2,2,2,2
normal_1:1400001353:4,0,0,0,,,3917,2,4565,3,2,2,3,2
normal_1:1400001353:5,0,0,0,,,1531,2,2180,4,2,2,0,0
normal_1:1400001353:6,0,0,0,,,3917,2,4566,5,2,2,1,1
normal_1:1400001354:1,0,0,0,,,1531,0,2181,0,0,0,0,0
normal_1:1400001354:2,0,0,0,,,3917,1,4567,1,0,0,1,1
normal_1:1400001355:1,0,0,0,,,1532,0,2182,0,3,3,0,0
normal_1:1400001355:2,0,0,0,,,3918,1,4568,1,3,3,1,1
normal_1:1400001355:3,0,0,0,,,1533,2,2183,2,0,0,0,0
normal_1:1400001355:4,0,0,0,,,3919,2,4569,3,0,0,1,1
normal_1:1400001356:1,0,0,0,,,1533,0,2184,0,1,1,0,0
normal_1:1400001356:2,0,0,0,,,3919,1,4570,1,1,1,1,1
normal_1:1400001357:1,0,0,0,,,1534,0,2185,0,0,0,0,0
normal_1:1400001357:2,0,0,0,,,3920,1,4571,1,0,0,1,1
normal_1:1400001358:1,0,0,0,,,1535,0,2186,0,0,0,0,0
normal_1:1400001358:2,0,0,0,,,3921,1,4572,1,0,0,1,1
normal_1:4900001863:1,0,0,0,,,1764,0,3585,0,0,0,0,0
normal_1:4900001863:2,0,0,0,,,99,1,100,1,0,0,1,1
normal_1:4900001864:1,0,0,0,,,170,0,771,0,0,0,0,0
normal_1:4900001864:2,0,0,0,,,99,1,507,1,0,0,1,1
normal_1:4900001864:3,0,0,0,,,171,2,772,2,0,0,0,0
normal_1:4900001864:4,0,0,0,,,100,2,508,3,1,1,1,1
normal_1:4900001864:5,0,0,0,,,171,2,773,4,0,0,0,0
normal_1:4900001864:6,0,0,0,,,100,2,509,5,0,0,1,1
normal_1:4900001864:7,0,0,0,,,171,2,774,6,0,0,0,0
normal_1:4900001864:8,0,0,0,,,100,2,510,7,0,0,1,1
normal_1:4900001864:9,0,0,0,,,171,2,775,8,0,0,0,0
normal_1:4900001864:10,0,0,0,,,100,2,511,9,0,0,1,1
normal_1:4900001864:11,0,0,0,,,171,2,776,10,0,0,0,0
normal_1:4900001864:12,0,0,0,,,100,2,512,11,0,0,1,1
normal_1:4900001864:13,0,0,0,,,171,2,777,12,0,0,0,0
normal_1:4900001864:14,0,0,0,,,100,2,513,13,0,0,1,1
normal_1:4900001864:15,0,0,0,,,171,2,778,14,0,0,0,0
normal_1:4900001864:16,0,0,0,,,100,2,514,15,0,0,1,1
normal_1:4900001865:1,0,0,0,,,1765,0,3586,0,0,0,0,0
normal_1:4900001865:2,0,0,0,,,1665,1,3485,1,0,0,1,1
normal_1:4900001865:3,0,0,0,,,1766,2,3587,2,1,1,0,0
normal_1:4900001865:4,0,0,0,,,1666,2,3486,3,1,1,1,1
normal_1:4900001865:5,0,0,0,,,1766,2,3588,4,0,0,0,0
normal_1:4900001865:6,0,0,0,,,1666,2,3487,5,0,0,1,1
normal_1:90002564:1,0,0,0,,,3922,0,4573,0,1,1,0,0
normal_1:90002564:2,0,0,0,,,2563,1,3482,1,2,2,0,0
normal_1:90002564:3,0,0,0,,,2564,2,3483,2,3,3,0,0
normal_1:4900001866:1,0,0,0,,,1766,0,3589,0,0,0,0,0
normal_1:4900001866:2,0,0,0,,,1666,1,3488,1,0,0,1,1
normal_1:4900001866:3,0,0,0,,,1767,2,3590,2,0,0,0,0
normal_1:4900001866:4,0,0,0,,,1667,2,3489,3,0,0,1,1
normal_1:4900001866:5,0,0,0,,,1767,2,3591,4,0,0,0,0
normal_1:4900001866:6,0,0,0,,,1667,2,3490,5,0,0,1,1
normal_1:4900001866:7,0,0,0,,,1767,2,3592,6,1,1,0,0
normal_1:4900001866:8,0,0,0,,,1667,2,3491,7,1,1,1,1
normal_1:90002565:1,0,0,0,,,3923,0,4574,0,1,1,0,0
normal_1:90002565:2,0,0,0,,,2564,1,3484,1,2,2,1,1
normal_1:90002566:1,0,0,0,,,3924,0,4575,0,2,2,0,0
normal_1:90002566:2,0,0,0,,,2565,1,3485,1,4,4,1,1
normal_1:90002567:1,0,0,0,,,3925,0,4576,0,0,0,0,0
normal_1:90002567:2,0,0,0,,,2566,1,3486,1,2,2,0,0
normal_1:90002567:3,0,0,0,,,2567,2,3487,2,0,0,0,0
normal_1:90002568:1,0,0,0,,,3926,0,4577,0,1,1,0,0
normal_1:90002568:2,0,0,0,,,2567,1,3488,1,0,0,1,1
normal_1:4900001867:1,0,0,0,,,1767,0,3593,0,0,0,0,0
normal_1:4900001867:2,0,0,0,,,1667,1,3492,1,0,0,1,1
normal_1:4900001867:3,0,0,0,,,1768,2,3594,2,1,1,0,0
normal_1:4900001867:4,0,0,0,,,1668,2,3493,3,1,1,1,1
normal_1:4900001867:5,0,0,0,,,1768,2,3595,4,0,0,0,0
normal_1:4900001867:6,0,0,0,,,1668,2,3494,5,0,0,1,1
normal_1:90002569:1,0,0,0,,,3927,0,4578,0,0,0,0,0
normal_1:90002569:2,0,0,0,,,2568,1,3489,1,2,2,1,1
normal_1:90002570:1,0,0,0,,,3928,0,4579,0,2,2,0,0
normal_1:90002570:2,0,0,0,,,2569,1,3490,1,1,1,1,1
normal_1:90002571:1,0,0,0,,,3929,0,4580,0,1,1,0,0
normal_1:90002571:2,0,0,0,,,2570,1,3491,1,3,3,1,1
normal_1:4900001868:1,0,0,0,,,1768,0,3596,0,0,0,0,0
normal_1:4900001868:2,0,0,0,,,1668,1,3495,1,0,0,1,1
normal_1:4900001868:3,0,0,0,,,1769,2,3597,2,0,0,0,0
normal_1:4900001868:4,0,0,0,,,1669,2,3496,3,0,0,1,1
normal_1:4900001868:5,0,0,0,,,1769,2,3598,4,0,0,0,0
normal_1:4900001868:6,0,0,0,,,1669,2,3497,5,0,0,1,1
normal_1:90002572:1,0,0,0,,,3930,0,4581,0,1,1,0,0
normal_1:90002572:2,0,0,0,,,2571,1,3492,1,2,2,1,1
normal_1:90002573:1,0,0,0,,,3931,0,4582,0,2,2,0,0
normal_1:90002573:2,0,0,0,,,2572,1,3493,1,2,2,1,1
normal_1:90002574:1,0,0,0,,,3932,0,4583,0,3,3,0,0
normal_1:90002574:2,0,0,0,,,2573,1,3494,1,5,5,1,1
normal_1:4900001869:1,0,0,0,,,1769,0,3599,0,1,1,0,0
normal_1:4900001869:2,0,0,0,,,1669,1,3498,1,1,1,1,1
normal_1:4900001869:3,0,0,0,,,1770,2,3600,2,0,0,0,0
normal_1:4900001869:4,0,0,0,,,1670,2,3499,3,0,0,1,1
normal_1:90002575:1,0,0,0,,,3933,0,4584,0,2,2,0,0
normal_1:90002575:2,0,0,0,,,2574,1,3495,1,3,3,1,1
normal_1:90002576:1,0,0,0,,,3934,0,4585,0,0,0,0,0
normal_1:90002576:2,0,0,0,,,2575,1,3496,1,0,0,1,1
normal_1:4900001870:1,0,0,0,,,1770,0,3601,0,0,0,0,0
normal_1:4900001870:2,0,0,0,,,1670,1,3500,1,0,0,1,1
normal_1:4900001870:3,0,0,0,,,1771,2,3602,2,1,1,0,0
normal_1:4900001870:4,0,0,0,,,1671,2,3501,3,1,1,1,1
normal_1:4900001870:5,0,0,0,,,1771,2,3603,4,0,0,0,0
normal_1:4900001870:6,0,0,0,,,1671,2,3502,5,0,0,1,1
normal_1:4900001870:7,0,0,0,,,1771,2,3604,6,0,0,0,0
normal_1:4900001870:8,0,0,0,,,1671,2,3503,7,0,0,1,1
normal_1:4900001870:9,0,0,0,,,1771,2,3605,8,0,0,0,0
normal_1:4900001870:10,0,0,0,,,1671,2,3504,9,0,0,1,1
normal_1:4900001870:11,0,0,0,,,1771,2,3606,10,0,0,0,0
normal_1:4900001870:12,0,0,0,,,1671,2,3505,11,0,0,1,1
normal_1:90002577:1,0,0,0,,,3935,0,4586,0,0,0,0,0
normal_1:90002577:2,0,0,0,,,2576,1,3497,1,1,1,0,0
normal_1:90002577:3,0,0,0,,,2577,2,3498,2,2,2,0,0
normal_1:90002578:1,0,0,0,,,3936,0,4587,0,1,1,0,0
normal_1:90002578:2,0,0,0,,,2577,1,3499,1,2,2,1,1
normal_1:90002579:1,0,0,0,,,3937,0,4588,0,0,0,0,0
normal_1:90002579:2,0,0,0,,,2578,1,3500,1,2,2,0,0
normal_1:90002579:3,0,0,0,,,2579,2,3501,2,4,4,0,0
normal_1:90002580:1,0,0,0,,,3938,0,4589,0,0,0,0,0
normal_1:90002580:2,0,0,0,,,2579,1,3502,1,0,0,1,1
normal_1:4900001871:1,0,0,0,,,1771,0,3607,0,0,0,0,0
normal_1:4900001871:2,0,0,0,,,1671,1,3506,1,0,0,1,1
normal_1:4900001871:3,0,0,0,,,1772,2,3608,2,1,1,0,0
normal_1:4900001871:4,0,0,0,,,1672,2,3507,3,1,1,1,1
normal_1:4900001871:5,0,0,0,,,1772,2,3609,4,0,0,0,0
normal_1:4900001871:6,0,0,0,,,1672,2,3508,5,0,0,1,1
normal_1:4900001871:7,0,0,0,,,1772,2,3610,6,0,0,0,0
normal_1:4900001871:8,0,0,0,,,1672,2,3509,7,0,0,1,1
normal_1:90002581:1,0,0,0,,,3939,0,4590,0,3,3,0,0
normal_1:90002581:2,0,0,0,,,2580,1,3503,1,4,4,1,1
normal_1:90002582:1,0,0,0,,,3940,0,4591,0,1,1,0,0
normal_1:90002582:2,0,0,0,,,2581,1,3504,1,2,2,1,1
normal_1:4900001872:1,0,0,0,,,1772,0,3611,0,0,0,0,0
normal_1:4900001872:2,0,0,0,,,1672,1,3510,1,0,0,1,1
normal_1:90002583:1,0,0,0,,,3941,0,4592,0,0,0,0,0
normal_1:90002583:2,0,0,0,,,2582,1,3505,1,1,1,0,0
normal_1:90002583:3,0,0,0,,,2583,2,3506,2,2,2,0,0
normal_1:4900001873:1,0,0,0,,,1773,0,3612,0,1,1,0,0
normal_1:4900001873:2,0,0,0,,,1673,1,3511,1,1,1,1,1
normal_1:4900001873:3,0,0,0,,,1774,2,3613,2,0,0,0,0
normal_1:4900001873:4,0,0,0,,,1674,2,3512,3,0,0,1,1
normal_1:4900001873:5,0,0,0,,,1774,2,3614,4,1,1,2,2
normal_1:4900001873:6,0,0,0,,,1674,2,3513,5,1,1,3,2
normal_1:90002584:1,0,0,0,,,3942,0,4593,0,3,3,0,0
normal_1:90002584:2,0,0,0,,,2583,1,3507,1,2,2,1,1
normal_1:4900001874:1,0,0,0,,,1774,0,3615,0,0,0,0,0
normal_1:4900001874:2,0,0,0,,,1674,1,3514,1,0,0,1,1
normal_1:90002585:1,0,0,0,,,3943,0,4594,0,0,0,0,0
normal_1:90002585:2,0,0,0,,,2584,1,3508,1,0,0,0,0
normal_1:90002585:3,0,0,0,,,2585,2,3509,2,2,2,0,0
normal_1:90002586:1,0,0,0,,,3944,0,4595,0,0,0,0,0
normal_1:90002586:2,0,0,0,,,2585,1,3510,1,0,0,1,1
normal_1:90002587:1,0,0,0,,,3945,0,4596,0,3,3,0,0
normal_1:90002587:2,0,0,0,,,2586,1,3511,1,4,4,1,1
normal_1:4900001875:1,0,0,0,,,1775,0,3616,0,1,1,0,0
normal_1:4900001875:2,0,0,0,,,1675,1,3515,1,1,1,1,1
normal_1:4900001875:3,0,0,0,,,1776,2,3617,2,0,0,0,0
normal_1:4900001875:4,0,0,0,,,1676,2,3516,3,0,0,1,1
normal_1:4900001875:5,0,0,0,,,1776,2,3618,4,1,1,0,0
normal_1:4900001875:6,0,0,0,,,1676,2,3517,5,1,1,1,1
normal_1:4900001875:7,0,0,0,,,1776,2,3619,6,0,0,0,0
normal_1:4900001875:8,0,0,0,,,1676,2,3518,7,0,0,1,1
normal_1:90002588:1,0,0,0,,,3946,0,4597,0,1,1,0,0
normal_1:90002588:2,0,0,0,,,2587,1,3512,1,1,1,0,0
normal_1:90002588:3,0,0,0,,,2588,2,3513,2,2,2,0,0
normal_1:90002589:1,0,0,0,,,3947,0,4598,0,1,1,0,0
normal_1:90002589:2,0,0,0,,,2588,1,3514,1,0,0,1,1
normal_1:90002590:1,0,0,0,,,3948,0,4599,0,0,0,0,0
normal_1:90002590:2,0,0,0,,,2589,1,3515,1,0,0,1,1
normal_1:4900001876:1,0,0,0,,,1776,0,3620,0,0,0,0,0
normal_1:4900001876:2,0,0,0,,,1676,1,3519,1,0,0,1,1
normal_1:4900001877:1,0,0,0,,,1777,0,3621,0,1,1,0,0
normal_1:4900001877:2,0,0,0,,,1677,1,3520,1,1,1,1,1
normal_1:90002591:1,0,0,0,,,3949,0,4600,0,1,1,0,0
normal_1:90002591:2,0,0,0,,,2590,1,3516,1,3,3,1,1
normal_1:90002592:1,0,0,0,,,3950,0,4601,0,2,2,0,0
normal_1:90002592:2,0,0,0,,,2591,1,3517,1,1,1,1,1
normal_1:4900001878:1,0,0,0,,,1778,0,3622,0,2,2,0,0
normal_1:4900001878:2,0,0,0,,,1678,1,3521,1,2,2,1,1
normal_1:90002593:1,0,0,0,,,3951,0,4602,0,2,2,0,0
normal_1:90002593:2,0,0,0,,,2592,1,3518,1,1,1,1,1
normal_1:4900001879:1,0,0,0,,,1779,0,3623,0,0,0,0,0
normal_1:4900001879:2,0,0,0,,,1679,1,3522,1,0,0,1,1
normal_1:90002594:1,0,0,0,,,3952,0,4603,0,0,0,0,0
normal_1:90002594:2,0,0,0,,,2593,1,3519,1,1,1,1,1
normal_1:4900001880:1,0,0,0,,,1780,0,3624,0,0,0,0,0
normal_1:4900001880:2,0,0,0,,,1680,1,3523,1,0,0,1,1
normal_1:90002595:1,0,0,0,,,3953,0,4604,0,4,4,0,0
normal_1:90002595:2,0,0,0,,,2594,1,3520,1,2,2,1,1
normal_1:4900001881:1,0,0,0,,,1781,0,3625,0,0,0,0,0
normal_1:4900001881:2,0,0,0,,,1681,1,3524,1,0,0,1,1
normal_1:4900001882:1,0,0,0,,,1782,0,3626,0,0,0,0,0
normal_1:4900001882:2,0,0,0,,,1682,1,3525,1,0,0,1,1
normal_1:90002596:1,0,0,0,,,3954,0,4605,0,0,0,0,0
normal_1:90002596:2,0,0,0,,,2595,1,3521,1,0,0,1,1
normal_1:90002597:1,0,0,0,,,3955,0,4606,0,0,0,0,0
normal_1:90002597:2,0,0,0,,,2596,1,3522,1,1,1,1,1
normal_1:4900001883:1,0,0,0,,,1783,0,3627,0,0,0,0,0
normal_1:4900001883:2,0,0,0,,,1683,1,3526,1,0,0,1,1
normal_1:90002598:1,0,0,0,,,3956,0,4607,0,1,1,0,0
normal_1:90002598:2,0,0,0,,,2597,1,3523,1,1,1,1,1
normal_1:4900001884:1,0,0,0,,,1784,0,3628,0,3,3,0,0
normal_1:4900001884:2,0,0,0,,,1684,1,3527,1,3,3,1,1
normal_1:90002599:1,0,0,0,,,3957,0,4608,0,1,1,0,0
normal_1:90002599:2,0,0,0,,,2598,1,3524,1,1,1,1,1
normal_1:4900001885:1,0,0,0,,,1785,0,3629,0,1,1,0,0
normal_1:4900001885:2,0,0,0,,,1685,1,3528,1,1,1,1,1
normal_1:90002600:1,0,0,0,,,3958,0,4609,0,1,1,0,0
normal_1:90002600:2,0,0,0,,,2599,1,3525,1,1,1,1,1
normal_1:4900001886:1,0,0,0,,,1786,0,3630,0,0,0,0,0
normal_1:4900001886:2,0,0,0,,,1686,1,3529,1,0,0,1,1
normal_1:4900001886:3,0,0,0,,,1787,2,3631,2,0,0,0,0
normal_1:4900001886:4,0,0,0,,,1687,2,3530,3,0,0,1,1
